,gender,age,id,became_member_on,income
14939,F,65,fc3405b8b39d40cb81af12db2c9064c3,20171201,113000.0
14940,F,79,a611a96c65a74267a8fa133c90d3f76c,20180502,88000.0
14941,M,37,5fdd893c9bed4baa89e1439c3f2a4348,20171111,57000.0
14942,M,69,5fa9eb21b0c64674a7d5ad666e85d384,20180222,111000.0
14943,M,23,3f48b128c5e34a82bc2fa283e9ddd005,20180218,35000.0
14944,M,50,a996a6df1fa94375a43faab4524ec7ae,20170802,42000.0
14945,F,34,460d98ce023d4352b296a8c348b16af8,20150217,34000.0
14946,F,74,4c75bfae0f064ea3a28b13c90e6d362f,20151101,64000.0
14947,M,56,0a6d56d11a9b43bdb6aec1be26ae3f52,20171216,39000.0
14948,,118,0295719cd357460cbab54f2392b01d19,20160906,
14949,,118,33fff31f688f4b659363124031780d4b,20180503,
14950,F,62,de66a1379276494ca24ca63779aa2bf3,20180617,35000.0
14951,M,53,345f9431137a49b3963221a55567c4a8,20170405,77000.0
14952,F,65,32d4cf1c3c61452f99bfe9b193cc656a,20180220,97000.0
14953,M,67,2b42d0e8b0d844dcb07920dffe764bc8,20180526,39000.0
14954,M,36,9b4a23b207c5467383c8780f25641d74,20160116,52000.0
14955,M,47,9c6bc249c40d46a184528c739a1f8b35,20180125,32000.0
14956,F,79,5feffcc783814110a640ad40ccea3af4,20180427,46000.0
14957,F,40,ee16ef05038741e78bd9b8462c80d34f,20171126,50000.0
14958,,118,aefcc0baa56342649e3549e6cbc6d1e5,20170909,
14959,M,74,a42fd3d06d2047b7b57eb14945596349,20151214,52000.0
14960,M,64,055eab487b874f38b65f3edf31b5eb41,20140328,59000.0
14961,F,61,fbded35ba79e4b898f5fc7faee6ff44f,20170915,99000.0
14962,F,19,23546fb2449845b6b5a09bd9d33e900c,20171021,58000.0
14963,F,68,629dd4429347452f9e70fa9cf8821acf,20140908,67000.0
14964,M,51,8ee581b9251e4000923afc441415b4a0,20171105,66000.0
14965,M,47,2ec6176c4b194d20ab83a27a6560d79c,20180423,51000.0
14966,M,73,b899d2bae701494d9a63a5294981709e,20180109,32000.0
14967,M,58,66232943a1624fa280a83dfcf5e4077b,20140216,48000.0
14968,,118,d9ae18fe286c4a8ab44086a7f930c0f3,20180214,
14969,M,57,ceb8c08d84884b8481edda3d1b369506,20171001,67000.0
14970,M,67,a46de8779dc640e7a3212e47e5bc0e58,20140107,30000.0
14971,,118,ec43b3b9502f4142949ba5f1d37aad62,20171225,
14972,M,54,a2c5e6174814461c87ad9c4b6c9c6b05,20171216,46000.0
14973,,118,041f00ddd6f340b18c174a0c997c9955,20170212,
14974,,118,22f1d005e7b34b7090e466729781f8db,20170811,
14975,M,53,76358128b4bb47fcb712c0198f5121d1,20151121,58000.0
14976,O,85,b2daf4ff73cc4791b6ae6d9c41223b69,20161103,65000.0
14977,F,50,785231f27bc642aaba43022e1dcdd72b,20180220,97000.0
14978,F,51,2500fe5284fe48bda992027d36355059,20170201,72000.0
14979,F,40,a5b421b4863d499092959fce048cb9c4,20151117,71000.0
14980,F,52,2cf11dc12eb14bec91363b1a67807206,20160315,55000.0
14981,M,52,bf53544c639d4f098e89adf4643f9d73,20171022,80000.0
14982,M,39,840c0482bdef409e80de947eb97c5355,20151113,35000.0
14983,M,62,cbae4f5290184c7aadc7ec965547b0e1,20180616,43000.0
14984,M,55,cc1799daea854f6ab213987868322e76,20160521,39000.0
14985,M,44,dc224c4d8c4d43fdbb046fcbc2ec565b,20171123,70000.0
14986,F,52,837b35813eaa47499092f681a8f4a025,20180217,73000.0
14987,,118,326d0b0d31824bdf8501d0fcbb64f33c,20171114,
14988,M,45,1d26d16100774ea88008e8c26eb655cf,20170628,54000.0
14989,F,77,0653f4c3e0524329896a2cbb7a423090,20170604,56000.0
14990,,118,2033fe44df8c4236b57828dc032a6115,20161217,
14991,F,50,3c9568abe3584e80940440d2c51402b3,20160228,118000.0
14992,F,64,7af54ea6250c4aa0941733ec8a18b821,20151026,103000.0
14993,M,46,449998edcac44f3b82af0af9f36aedc7,20180630,48000.0
14994,M,40,a93cb9e04f5a4ffa8beeb6e6a51333ca,20170210,41000.0
14995,F,76,3ccea2fc4ef74d01842d3edc32d99b4d,20171113,76000.0
14996,F,47,672ea74b67fc44dc8ffa6ebe935c5c64,20160316,70000.0
14997,F,89,268462c0904d48b0b2db3c3d27ea8dd3,20160321,76000.0
14998,F,63,4bffdccc6681472b9b61da924657de14,20180326,74000.0
14999,M,51,50e5377100774af28329fc40966a98c0,20170421,70000.0
15000,M,85,3750a54af7cf42659cea773004dca8e3,20180412,63000.0
15001,M,67,5fdc1b6ce86e467db2e6de154e98af9f,20180624,59000.0
15002,M,63,9206ea0810554e108e66f0cc3058b539,20171029,91000.0
15003,M,30,ddb0fdd5873a446283eb889546c19655,20170922,34000.0
15004,M,60,8aa88bcb47254fe8940501f64f706574,20171107,31000.0
15005,M,61,0e957fd8c76e40b8bf5beb169a575412,20160419,72000.0
15006,F,73,09d4dc01d9d74d5d87f8b537f2e248b4,20170826,62000.0
15007,M,30,210fe4b56f4c4e868cebde8685add8d9,20180228,61000.0
15008,M,56,9352d2f07521405b992e09a26d10ca2e,20180523,50000.0
15009,M,27,f3aa663814b04ceaa45598499f588007,20180630,61000.0
15010,M,58,43aae84d54144c1bacf027bbb00f4ffa,20170829,67000.0
15011,F,54,ebaf30c4b8e643f69a78f5fddcdc42ae,20160314,39000.0
15012,,118,40bb82c9ab8741da80a8b1c00758b2d4,20171012,
15013,F,53,39b5141021e94f5ab6ac11139e61b582,20180303,42000.0
15014,M,89,e494148518a34e9d977b9ba6005f399e,20161112,56000.0
15015,F,56,7398c8784f3b436e9d7e312f1472ce26,20160712,98000.0
15016,M,72,a42d922636524c8c93b20b5c1be1d933,20180120,68000.0
15017,M,74,cc960175c81742beaaa1b7d57362e1a0,20160924,39000.0
15018,M,52,0632e74a24484c819d06eb086298c406,20171212,72000.0
15019,M,44,d438aaa243964d3eaf0d1f03d041c269,20171228,37000.0
15020,F,57,93afa7690b4545beaa80d6137191a204,20151103,71000.0
15021,F,27,144c6d2b074d4984965f3361da611b7b,20170517,65000.0
15022,F,45,c467dd04ee094c8f99721458ec7b546b,20180614,78000.0
15023,M,76,1f91f4ea7db74b4e9926080aef934e0f,20160714,85000.0
15024,M,59,dffc27c50ea740c1a15d9b211c5a2bed,20160427,53000.0
15025,M,53,3d78362d314b43179af19945cfba03db,20170904,89000.0
15026,M,55,de533685059645ea871c125b10528e76,20171230,71000.0
15027,M,56,37c6c9268f3b4b6ab340266bb0177d9e,20171130,102000.0
15028,F,59,33cc2d9ac6d544b6a3dc2cc2a9eae11a,20160907,52000.0
15029,F,59,87f6c3825bbf4a6db67dc6186963de06,20160526,48000.0
15030,F,92,fa9676ee79fb41ce8cd275e01db1b2a1,20180108,35000.0
15031,M,50,14cd68209b934834afcbc6f217ddde0a,20170126,38000.0
15032,F,52,9bf2feb2b3ba4c439b040a257b71edb1,20160813,94000.0
15033,M,67,2e8c6f012b6a49208dd76bf9428c4342,20150510,52000.0
15034,F,78,d81ed5c788bd49ec803bec849c64dbba,20161010,113000.0
15035,F,66,e82b833c88b84840af1f58d7e006579a,20140405,76000.0
15036,,118,8d7c5413f98d405e88fd4f35cb705780,20150911,
15037,M,29,62780c3ed4554cc79bd6eed86533a05f,20180329,62000.0
15038,F,77,62762d7ff1c3464cbf159661670d53ce,20160110,72000.0
15039,F,64,608c020e793c41aabc2570557ab38551,20151019,61000.0
15040,,118,5176ddef3fe44ae59fd70ba2d08bff32,20170831,
15041,M,48,c9cb085677a142878c7bed085d38975f,20171221,30000.0
15042,,118,78e99fcc45b04d4084d556c890efd224,20180323,
15043,O,20,8b9658d02943407d8e014a9bc971a3d5,20180512,58000.0
15044,M,33,fe5310fade5f45da938210ffef4609b7,20180721,31000.0
15045,M,63,8342730171dc4deb8e6ee3804fa34b5b,20170914,56000.0
15046,M,50,027c18923c0146e58ccd615f6a62d82f,20150123,73000.0
15047,F,61,75b137f86e5c480e95aa83c097eb1d5a,20130923,76000.0
15048,M,33,b3f0dd657399447e9a96247f9043a055,20170719,54000.0
15049,M,78,5f5e8bfb91a048978d583d9312afa7ba,20171209,98000.0
15050,M,66,0d5eac9a9e284f75b81b6d664a65c188,20160524,51000.0
15051,M,49,6a0b499af13647149bb1b7ac322a5f50,20161108,51000.0
15052,M,24,008d7088107b468893889da0ede0df5c,20170910,42000.0
15053,F,72,358ac3d8f34c424a88d08e18505b606b,20180506,54000.0
15054,M,78,ba8457f994234f27bb0703e60518ba26,20141019,61000.0
15055,F,57,5106103faf6b4040b9e9484b1dfee472,20171204,45000.0
15056,M,81,5a7201882b9744a2a469676c762a3c22,20141004,63000.0
15057,F,56,1f816dc54c0144849c0a8154ba61a64f,20160806,58000.0
15058,M,69,50df26fae8ea4fed859b18218e6c3ebc,20180422,71000.0
15059,M,70,0141d3870a424c03a20390040efad826,20180301,60000.0
15060,,118,ca7869c969344253bee98344942642e0,20170531,
15061,M,54,8bd89a4fa5914510bbae8d884cc27c3b,20141003,35000.0
15062,F,44,980510900b1b450fab56e15f4bf4a671,20180525,86000.0
15063,M,73,605093ef48be4ffe8b18614a9a69bb41,20180528,46000.0
15064,,118,ca426cadc83b42a98bedb7b570e3e707,20171204,
15065,,118,11d87e606c2f4d649fe09a5e84d048c2,20170916,
15066,M,83,3d30c8c79e85402bab39c0c5adfa2b08,20171005,94000.0
15067,,118,c0a18344c4fb43d1bb0fb1a073629d57,20171202,
15068,M,62,6e6ab84f8a074fb38a69234134785b92,20160206,88000.0
15069,F,21,6545703d7db34d2ea96ff20e21bb83c3,20180426,72000.0
15070,M,80,d57fa2ef85d24235bf3860fe97c4ad08,20171223,61000.0
15071,M,86,b412bb251d9449199ef6081b97ff8da2,20180528,93000.0
15072,M,54,6643d7c8ca724345ba607f282f2788c2,20180119,83000.0
15073,F,60,6b4d182cc5e84be695cc26d01b9aafe2,20170408,110000.0
15074,F,71,a5873ee39d42414fb78c03e4b658757e,20160517,32000.0
15075,M,52,def155cf2d4944ce931bc304425f4660,20180609,34000.0
15076,F,87,2d2908d5f81b4a0690002877cb35fd43,20150226,68000.0
15077,M,53,71d616e5417b486985e763b8f88ffe3d,20151224,41000.0
15078,M,26,dc3671b2bda24c8896b5ac9019efe7ba,20180329,47000.0
15079,F,62,0f514f07701a4ae99075ba8826c9ba44,20171014,86000.0
15080,M,38,64f2b7a9b500432bb6977afd6b88e54d,20171112,67000.0
15081,M,70,db336fdbe54f4832ac4e5a5337171381,20180630,57000.0
15082,M,20,ddf9d5af49294c7e84b66e63183dc3cb,20171107,46000.0
15083,M,67,02f638a6c98241c98b24a06ca489aac0,20171207,46000.0
15084,M,21,56b466556017430eb54250f26e444ec4,20171030,67000.0
15085,F,40,251dba96cd2949c4ba222e1b66838ea1,20161211,65000.0
15086,F,88,7941e15cbe26430ba70599b24aba588e,20170620,98000.0
15087,M,42,c4259959b0eb473e9f3f9a0a7933fa11,20180206,62000.0
15088,F,82,708402c969f04eada7ecf3ec7a69c00f,20160521,51000.0
15089,F,84,44c270fc6c344e9ea396ca78c49c1d09,20150830,38000.0
15090,F,44,d29034255ed94a4791d154b1868c082d,20170129,49000.0
15091,M,26,45407d4bb6de4e7da3302f931eaa0e87,20170228,65000.0
15092,,118,89df77a592164f5db95664e6991e15e0,20160608,
15093,M,28,370f76ff7fd349098772754c803cfe22,20171008,39000.0
15094,F,49,429e00f2242445c4b34e612ec99e85e5,20171127,74000.0
15095,M,45,8920a6cf47f04be299c12ac6dc43b925,20180116,92000.0
15096,M,55,2290f2fb303e46579ecb6d79b0409d0c,20170625,60000.0
15097,M,59,714fc5d966a249ae92794992198dae5c,20171018,48000.0
15098,M,30,07c21f323f2b41e7abf75e9b66d7ec2c,20171130,64000.0
15099,M,35,6b91411fca31438dbb986a6056291bbd,20180110,31000.0
15100,M,59,15d906eaa284480fb8120f0589368b1d,20160223,96000.0
15101,F,44,a60c0dfc92be47b3ac8644eaede4bb15,20161216,72000.0
15102,M,53,e3d0e74404154aebbce117755841ba91,20170619,83000.0
15103,,118,9c3f4f9d23d04636920cfe024b05eb6d,20160430,
15104,M,26,0982f641668e470d9946a58b8c3ccb88,20170413,61000.0
15105,M,83,585c5622c6344b8cb9f9ce80157b8776,20150908,75000.0
15106,F,77,68e6132e0d4847f9920c0152dd5a3642,20171112,63000.0
15107,,118,97a94283e9a84bb2907d7fb3402c5e26,20150917,
15108,M,81,dc4ac8f6499446d1aac1c20d25ac5a6c,20140622,66000.0
15109,F,83,5956a3014010475fb534b5939fd1c0ff,20160618,96000.0
15110,F,60,b85c2c312912456792c88958e2707ab5,20171024,107000.0
15111,M,60,68bab9dee0394863a2d15eeffa64d2fb,20171116,67000.0
15112,F,56,67f05b562e2b49ce9063c9457bc83159,20180511,50000.0
15113,M,59,940782f40a554a4da1b827f52de8b478,20140903,66000.0
15114,,118,590d6576dccd4ff286c4a4a64e40ba65,20171003,
15115,F,57,abfd275ab5844ce7acdd0fb1f332479f,20150916,90000.0
15116,,118,c61e90bc54de43a1888f229d46d62daf,20161108,
15117,F,34,ff738e7080d742b9a6988cac1f59bda0,20170119,48000.0
15118,F,36,b9d1a125fe14420181322874001f4fc9,20180302,74000.0
15119,F,62,90b9b612883340d683fdc1979dd79831,20160726,113000.0
15120,M,33,03fbbeecf81b468684b50dbe63ac4587,20180206,47000.0
15121,M,53,e704d8eaf0674be1a38e6a09c65674d3,20171225,61000.0
15122,M,82,ddc40b150dc54a94aa92f1ad491a39d0,20160508,77000.0
15123,M,50,2a1ffbba888a44f3bddf215bffe039ab,20170927,80000.0
15124,M,47,4130eeb519384c549daa23a49141bcde,20170827,41000.0
15125,,118,b95e05600e9e4162b69d28cc9dac70e0,20160905,
15126,M,66,d5e2f2e2b5be45ed888c42f4997a6a1f,20160318,83000.0
15127,M,27,24b13db9ecca4db1b18a86c2bbc64b03,20170907,53000.0
15128,F,65,c00d1f6e8cba4787a00766232ae4711c,20170805,71000.0
15129,F,57,abc9386f368c4fb1a098a3f074e884a5,20180615,64000.0
15130,F,48,ef14b3dc52ab4023857d5d20853eb5b8,20170921,97000.0
15131,,118,6224a7eb6b984e218c0c5e8107caf548,20170918,
15132,M,56,636215d9a3464f0b80201b2c378cbfbf,20160726,97000.0
15133,F,61,3dce0870a6e64739ba99ac1bdb5ff744,20151011,72000.0
15134,F,57,74466f2b45604db6ae5b5e0289313997,20170226,53000.0
15135,F,37,411fed1076014817b31b204ab3b32d93,20180107,51000.0
15136,F,90,d4cda03646ce4bdeb949e2d02cc3d05f,20151020,80000.0
15137,F,75,f71c84a4a6b64780ab8737c7792384ef,20160111,87000.0
15138,M,78,f992e2569e2744fbb92e824fac69d2e4,20170413,52000.0
15139,,118,42d92c24440b4a2a853a9ba4f7939ad1,20170511,
15140,M,38,664c0533a818495781cb3a3a1c5cc5e6,20171119,72000.0
15141,M,51,e69130c406cf4e3fbb0168b535309b96,20130811,54000.0
15142,F,82,72958ed8766f495f96ec310000d9307c,20170413,116000.0
15143,M,65,719b59ab411d4d43a904b69d869670b7,20170916,47000.0
15144,F,48,8e43748a7a604565873aa31d0fa91089,20150101,74000.0
15145,F,77,7d14c8ecf4ed4f0e8b817a8614bfaaa4,20170106,37000.0
15146,M,77,47d0715418674cad8b1bd06959e51d15,20140827,47000.0
15147,,118,79a8c6c9f9e34117b8793c583ec16521,20180722,
15148,F,91,c63d0ac9e9eb4bfe8e4d043d71890729,20160805,88000.0
15149,M,47,088fe373367145d291e5b03d483accd7,20150510,60000.0
15150,M,26,cca74b047b4e4b59b7d3e67761a0bff8,20180405,72000.0
15151,F,68,46bd6133c6424c98900cd78801428d37,20160712,94000.0
15152,F,76,6a48b513dabb4424b82b27ddf5609cf8,20170101,62000.0
15153,M,54,529e1c51dd7443aeadfcee9ce10d8de9,20180512,67000.0
15154,F,66,4b72995c52ab4cd5ab407924b09e1ab4,20160509,78000.0
15155,M,50,a09a2e837d2545999220c592b6c05956,20180410,46000.0
15156,F,32,cb45be0c399a4b4fa13dda5c89c442f4,20180506,31000.0
15157,F,52,8a106b139eb84a1fbd81d66f002426cc,20160315,50000.0
15158,M,57,5a1fba0d6d0e4cb183abc82b4ed586df,20170116,33000.0
15159,M,48,83ced1e7b3a84583a9dde0783e2190c1,20180421,57000.0
15160,M,59,612051c717ce457dafc8fe967f504dbc,20180306,41000.0
15161,M,59,37f8e630c86646ee9e6de41857a70be3,20140823,69000.0
15162,,118,48225ea573e545e0b704ce3fcca8bb9e,20171122,
15163,M,46,3bfb6c8c7d8d42e68c9f66d296a1c96b,20180522,44000.0
15164,F,100,3b34370727654cfca5322bca2aba9ffd,20180330,96000.0
15165,,118,a5519958fab34c1f97ed3c455160c5d6,20180719,
15166,F,56,c19daa02b8294bc58af617231fe6d49b,20180430,51000.0
15167,M,24,11a06fa900d847199ef85e01be50d839,20180718,47000.0
15168,F,59,9dc0a23131994ab08657bc748f425765,20180117,56000.0
15169,F,28,6cb26ad67f5e43ffb4f9b435d96f6615,20171016,57000.0
15170,M,49,eef5ea58662f4e27b591d39990c10ae2,20160814,97000.0
15171,M,78,ae51f2aa9f0c4ee3a13d59395705e828,20171206,44000.0
15172,M,49,47360ba339474b9695398e4fe56773bd,20180123,57000.0
15173,M,83,3d6ae9ec18294a539edf597fb57afc26,20160712,100000.0
15174,F,62,fc6f8cad47564c499ba674fcf9f525d3,20160626,81000.0
15175,M,85,0f628df0d3fb4e1192f156de98ec4a0b,20180318,59000.0
15176,M,71,86343006f3564aea8ea69f036a3d69b5,20180425,72000.0
15177,M,93,4d3e33d680e04a57a565c847948bf1ca,20171028,67000.0
15178,,118,7fbd19b2787948939d036a75a4b830b8,20160417,
15179,F,67,d3120674fcdd484eb43f38efb9605657,20170329,38000.0
15180,,118,86b8f92aa604408994acf65809e10f7f,20170221,
15181,F,32,8926b53cd61d466db79a40b007183a46,20151119,53000.0
15182,M,59,53927958788f47459ce6daf04687f904,20140911,46000.0
15183,F,34,dd2a12c798a54a1687b5ccb12a8e508e,20170712,60000.0
15184,,118,7ae1c617339940b7a035530a56f81a54,20170108,
15185,F,29,c059af92d5da4acb980fb8a8341ac69d,20151120,54000.0
15186,F,81,50614e5122744402ab4d1c0f158c0c05,20171110,54000.0
15187,F,56,bd06e09d19d3444eacf13fb67a4a37b0,20160826,74000.0
15188,F,49,e333e151268c42ad8fc1c7f67f7ac5de,20171028,74000.0
15189,M,49,d53a02508eaf430596a0748a60f6a520,20160820,59000.0
15190,M,24,e745913337e64e93b3fb0bc734f93f96,20180707,70000.0
15191,F,38,c2215f480a39490e8830b7700cf6f7b7,20170526,68000.0
15192,,118,04e44377fe9046a3b5b781d1cc74d064,20160823,
15193,F,64,6eedf99e00464397b518a54ee6ebe0e6,20180325,79000.0
15194,M,72,05018c82b3d241328a5b0558dada3286,20171104,91000.0
15195,M,40,6851449a9192478d86ae6c22e8b93200,20171114,39000.0
15196,M,56,35c32f6820fa4be782d5f2d1bb8e7aa2,20170731,42000.0
15197,F,51,3193b8e2bafd48859069d1ec891ff92a,20140925,56000.0
15198,F,53,19da4a0ddf6541b1b293f12487e0baff,20171128,65000.0
15199,M,67,f134a93f241045919fdd0a666356acf2,20170226,72000.0
15200,M,72,ce9f0e99023449349daeb36e40801552,20150822,93000.0
15201,M,69,84094fc68cbf49bfb16755dbe5d4642f,20160220,92000.0
15202,F,34,fca0cfd25f0f4d489137d3e4bd863e20,20161110,46000.0
15203,M,42,c1f8cc626b7c4ae790288516a2e25419,20170812,36000.0
15204,F,20,24d7eab2cde84fc5a770373b672ef8fa,20161002,55000.0
15205,M,32,540ce6c66b624537b95720b1abad235b,20180422,37000.0
15206,M,49,4ac814a6d8dd461690c0bfeba4ab698e,20171020,46000.0
15207,M,80,79f39385e8324ae794b9d54c22c66aa8,20171225,74000.0
15208,F,60,406324ecb02d4fb6997b78e9455bc659,20180525,36000.0
15209,M,65,a8c665a421944c1eb9db099e87472b53,20171007,74000.0
15210,O,68,fb33c4e72dc44e4aaa7dda815437e68c,20170417,76000.0
15211,,118,0b12d4acf7224f74a35eba7db6586f57,20170924,
15212,F,33,6d6c0aa032064438b97ab5dc28fd1b61,20170915,72000.0
15213,M,28,529e725338614c8fb3f02d160651c2d9,20170331,72000.0
15214,,118,57a2291de4f345559c87899f2dc8d3d6,20170130,
15215,F,59,9b1868a4c4f24b1a8d0e313eb5a6f014,20171118,57000.0
15216,M,44,8d96c3ad478243dc85d2767d65458372,20180110,48000.0
15217,F,57,83327947e3af4841ad1d3e1d65300d16,20161111,96000.0
15218,,118,0a8b2a9395314cb2a83f2eaf9b18f018,20180311,
15219,F,62,62fb1a65bc6d480e8d235299780a0814,20170806,70000.0
15220,M,67,2a13705c79fd44bc91207deb5374b7ad,20160127,45000.0
15221,F,92,f6cff88b6ad24c2aab172b9b8ab17edd,20161115,92000.0
15222,M,52,494cadc736824ab0ae5d8cc490b3b58d,20180314,39000.0
15223,M,22,330cfed337f84788b32ebd5d4702a7b3,20180420,69000.0
15224,M,73,cfe1dbd54f1549da8ce88b453d8d5b8b,20171122,54000.0
15225,M,37,44fd7e4d927149a88ea9c45ea624dddf,20180326,63000.0
15226,F,68,faad074792af47ddaab373e0fc8ce926,20150826,44000.0
15227,F,68,eb1292b2a19245b48180e0f6c96fdc6d,20180126,79000.0
15228,F,58,0ae29213aca44708a61a65ddac56b0d1,20170220,104000.0
15229,,118,ca7c728b94c0452cb30f069308abbdd3,20160628,
15230,M,31,7cb1337e00ce4e6388650c06b1ce0eee,20170815,43000.0
15231,F,20,d8ae7ec708c345f49b525458b53bf1af,20150912,62000.0
15232,,118,270e7fd65f7e45c58b79d0d8ad2c72ab,20180525,
15233,F,65,522b72f9438c4075907733273f11f07e,20150823,89000.0
15234,M,66,c7c10633e725437cbee376c8c57c8d11,20161105,53000.0
15235,F,68,7f1384fd82e8409fac9bae5e07e23e63,20170903,74000.0
15236,F,53,2f27c0cf98054f49a0ff9d98e4e7fcb3,20180512,56000.0
15237,M,36,646937b75c244db49e7ff6247fd51ae2,20171225,50000.0
15238,F,38,fcdf273bdfdb44a69f000dc7636c603a,20161118,43000.0
15239,F,83,b544672b0aa64c979eaa0e63ce662b61,20160307,64000.0
15240,M,50,9c1ad3675ee04159b9e34076f6330ac0,20150526,74000.0
15241,M,31,09752271072d4a259ee5f35e077bbe3e,20140624,58000.0
15242,F,97,4a7ce2339afc405dbd70ca9d07d98b97,20161220,91000.0
15243,F,61,0a93a485420b4285949568ff618d10df,20160820,99000.0
15244,,118,24fc21df6e144e37ba576cec759dfc7f,20180320,
15245,O,67,880bc4be716e412b8015e2e4fe32a7de,20171004,33000.0
15246,M,63,4123b9264671440298be32ac008f7249,20171111,52000.0
15247,M,40,b149aa763770465e939f064f40d2319b,20180124,60000.0
15248,,118,e310e9f6786542ada91065a691449674,20160619,
15249,F,63,ba1d6debf43549ec85647318dda2656d,20180103,103000.0
15250,M,60,a73cf044395d46ea804f688490ad9227,20160702,106000.0
15251,F,57,e9226de8443e4e418bea93775c969991,20170517,74000.0
15252,F,60,acefb2ff92184128bc97ed2709bb8369,20140120,85000.0
15253,,118,c20df4c48430421fb2b738cce8ae8f71,20161102,
15254,F,50,8ba1268e963c48ddaebbe453bb9d3cb4,20151020,75000.0
15255,F,84,b1c6851663c34ca996ea8539bcfc03a5,20180214,72000.0
15256,F,68,2299335033194047a20685e608f230d8,20171213,85000.0
15257,M,40,d674b3444fa74d15a61baa3c882f4c20,20140120,40000.0
15258,F,46,fac50efc77ff4181bd9991d5c5461c88,20180521,54000.0
15259,M,52,2cfc6a4a5fe643f4b3fe7635cd5af6dd,20150822,54000.0
15260,M,63,489f08a011894421991b8cc0e6e0a946,20180710,59000.0
15261,F,93,d709dc32a7fd4d2bb0dae4ce4046b97d,20170122,40000.0
15262,M,67,b982648d91de42efb7d6f55e62e8ed97,20180521,41000.0
15263,F,51,39947a0397b94f40a25767c32babfc88,20180720,34000.0
15264,F,69,9ed43771681240f6998e85a1c0c8f673,20160412,51000.0
15265,M,32,e2880c9e137a45358660085f5ced186f,20171114,52000.0
15266,M,56,d2786d4d61344ff0a8578d02799d339a,20171207,48000.0
15267,F,63,147f86d957754e9398f223d178ee95b4,20151003,86000.0
15268,F,91,eda12f036f2a467bb1cc0f3fb26c8847,20171111,40000.0
15269,F,41,c959fa503db24c80bbbd71c7d7491e6e,20180202,42000.0
15270,M,68,ac4f0dcaef7d4807bbb18e035a12fdf1,20171203,72000.0
15271,F,88,257cdf8cf4ff419ba42b2baa13f5da17,20151129,78000.0
15272,F,50,15ed3d6a20b5481b8e988e792b37ece7,20170614,86000.0
15273,F,58,291b4bd6461c42ff8cac640f351a2c70,20180505,88000.0
15274,M,63,cc479afdec8c4eca886f511ab031b915,20171208,47000.0
15275,M,50,638940b23fa540c69cbe92c000b0ff70,20180705,68000.0
15276,M,42,1b71097607df424785b1c65f89c60aba,20170923,71000.0
15277,M,70,1c48906ea3674e5ea5d4392e556c250c,20160123,90000.0
15278,F,48,c6030e02978d461a909b0f43868f7475,20170911,60000.0
15279,M,71,64c201171fbd4b67b7b38987fa9c7c5a,20180621,37000.0
15280,M,52,0342c7c449a84440b3f7a80ad095761a,20160106,56000.0
15281,,118,aea01a1fecff42cb932edd3a4714885d,20160723,
15282,F,64,e72ad19d4f6c4827b69b55c5e3a55bba,20151016,73000.0
15283,M,47,5d5944be78cf49bca0263fb25c848217,20170514,81000.0
15284,M,35,3d3bad0437e3459d873772f8023653ac,20160901,64000.0
15285,O,67,914b49e0ccc8461f936a87ddeeae5660,20180114,58000.0
15286,M,73,97a351eb00294a7eb63ebdadc0337bdc,20170105,39000.0
15287,F,92,50ab42e0bca04c33955eae16f004aae1,20150928,97000.0
15288,M,48,422466659dc94890a4e044633de07d39,20151115,62000.0
15289,,118,25adf3532da54e719676aaefbda12318,20180711,
15290,,118,3e193daf33dd4b809a90d90d0820ab0e,20160526,
15291,F,81,6f3fe50d1f26409f94489a85c766f79e,20161031,69000.0
15292,M,40,c41230f172564acba438f8e7c7da63eb,20170131,52000.0
15293,,118,c254d84bb25945599de161b44934f735,20170103,
15294,F,65,f89b838f0225472fa5d191e25778f8e4,20180207,70000.0
15295,F,70,ce7ac21bc5f84d62bbbbe793f10f42e0,20170107,106000.0
15296,F,61,6862fd33a76f45d9989378116a1be4a9,20170902,98000.0
15297,,118,075388d9edb74c879d4ab4e4589eac60,20180128,
15298,M,38,be8b5925e6d94229b6b66c3e5f5cd7fa,20170103,75000.0
15299,M,28,40c7f044b1cb4eda9de3789b08025b7e,20161102,60000.0
15300,M,76,227f7c7fcd3f445691431763078d39b1,20160815,75000.0
15301,M,61,d9b71ebf67d04d6695f1ff6fac4505f6,20180125,61000.0
15302,F,44,3140394265a54ddcbc564184645df3b7,20180711,67000.0
15303,M,27,32fedc747de04e508c6a538f78b130f0,20180104,71000.0
15304,F,51,0794f1312de44cc3afca03add293fb24,20161013,87000.0
15305,M,45,a07bdee33f0d4572b156cd5ea3133dc4,20150803,68000.0
15306,M,58,eeb42b5e6a294295b3628a20ff72bbc6,20161019,61000.0
15307,M,53,49a0367c0c93404e808c77f423759eff,20180405,41000.0
15308,F,64,eb1ebe497d654c17b2fa99e40eb3d2d0,20171116,93000.0
15309,M,47,b98e8b1b420a467fb7adc3bfa2a707d8,20180616,56000.0
15310,M,57,b61bc5743b0949c5972f839075ffcdf3,20161124,34000.0
15311,,118,9f7d004834a74d828e3a11926740b2cb,20170730,
15312,M,23,e1edc9c108f046938ebab83e041fb4b6,20140630,69000.0
15313,F,34,969c53826f9c43078440997eeb4cb0a7,20180718,44000.0
15314,F,44,d9597faa3b814605be9c6fba8955ddf3,20171031,86000.0
