id,created_at,updated_at,company_id,partner_id,consultant_id,status,is_outbound
1182,1.61753400686689E+018,1.61795980024614E+018,1122,213,395,successful,0
1183,1.61761385057586E+018,1.61761385057586E+018,1042,386,499,successful,0
1184,1.61761387283055E+018,1.61761387283055E+018,1044,386,499,successful,0
1185,1.61771476237598E+018,1.61797826995546E+018,1129,7,8,successful,0
1186,1.61772230983038E+018,1.61843402387416E+018,1153,52,83,successful,0
1187,1.61773042423441E+018,1.61773096202401E+018,1120,213,395,successful,0
1188,1.61775920691275E+018,1.61775920691275E+018,1119,23,41,successful,0
1189,1.61777238546968E+018,1.61777238546968E+018,318,63,193,pending,1
1190,1.61779474689081E+018,1.61787273807985E+018,1124,58,94,successful,0
1191,1.6178202431098E+018,1.61798653923828E+018,1130,213,299,successful,0
1192,1.61785542800293E+018,1.61785542800293E+018,621,7,8,successful,0
1193,1.61785964958626E+018,1.61785964958626E+018,1107,252,431,successful,0
1194,1.61785972577662E+018,1.61789178108544E+018,1046,252,431,disinterested,0
1195,1.61787195018108E+018,1.61787221752474E+018,1123,155,219,successful,0
1196,1.617877578888E+018,1.617877578888E+018,1017,366,465,successful,0
1197,1.61790321685389E+018,1.6179056259981E+018,1127,50,297,successful,0
1198,1.61793540132696E+018,1.61793540132696E+018,967,7,8,successful,0
1199,1.61794022228699E+018,1.61794022228699E+018,1124,8,11,successful,0
1200,1.61794029620769E+018,1.61794029620769E+018,1112,22,40,successful,0
1201,1.61794539378226E+018,1.61849459417422E+018,1156,302,375,successful,0
1202,1.61795745871275E+018,1.61795745871275E+018,0,97,242,pending,0
1203,1.61796173521104E+018,1.61796173521104E+018,1124,8,14,successful,0
1204,1.61803076568876E+018,1.6180309098559E+018,1132,58,94,successful,0
1205,1.61804948960731E+018,1.61804979114671E+018,1133,97,242,successful,0
1206,1.61813206917279E+018,1.61815424927842E+018,1135,23,41,successful,0
1207,1.61814903249615E+018,1.61815313269753E+018,1134,51,84,successful,0
1208,1.618197913067E+018,1.61819859684743E+018,0,58,94,successful,0
1209,1.61820053831322E+018,1.61820053831322E+018,1109,17,30,successful,0
1210,1.6182008673315E+018,1.61828071373454E+018,1140,8,28,successful,0
1211,1.61820092406171E+018,1.61820092406171E+018,1132,21,39,successful,0
1212,1.61820594003755E+018,1.61821063604123E+018,1136,63,193,successful,0
1213,1.6182208031259E+018,1.62012254649462E+018,1239,27,505,successful,0
1214,1.61822336225586E+018,1.61822548467364E+018,1138,41,68,successful,0
1215,1.61822848283492E+018,1.61822848283492E+018,1111,302,375,pending,1
1216,1.61822849032408E+018,1.61822849032408E+018,1111,191,480,pending,1
1217,1.618231667011E+018,1.618231667011E+018,1080,149,292,pending,1
1218,1.61823167061032E+018,1.61823167061032E+018,1080,201,277,pending,1
1219,1.61823167581858E+018,1.61823167581858E+018,1080,191,480,pending,1
1220,1.61824124519851E+018,1.61951247666465E+018,1213,129,188,successful,0
1221,1.61824189011877E+018,1.61824189011877E+018,751,63,103,pending,1
1222,1.61824679357533E+018,1.61824679357533E+018,693,63,193,pending,1
1223,1.61824680067347E+018,1.61824680067347E+018,693,149,292,pending,1
1224,1.61824680527616E+018,1.61824680527616E+018,693,201,277,pending,1
1225,1.61824681234765E+018,1.61824681234765E+018,693,191,480,pending,1
1226,1.61824681939571E+018,1.61824681939571E+018,693,290,351,pending,1
1227,1.6182468290622E+018,1.6182468290622E+018,694,63,193,pending,1
1228,1.61824684402412E+018,1.61824684402412E+018,694,149,292,pending,1
1229,1.61824684957266E+018,1.61824684957266E+018,694,201,277,pending,1
1230,1.61824685694583E+018,1.61824685694583E+018,694,191,480,pending,1
1231,1.61824686321069E+018,1.61824686321069E+018,694,290,351,pending,1
1232,1.61824687858533E+018,1.61824687858533E+018,762,63,129,pending,1
1233,1.61824688513014E+018,1.61824688513014E+018,762,149,292,pending,1
1234,1.61824688976074E+018,1.61824688976074E+018,762,201,277,pending,1
1235,1.61824689599772E+018,1.61824689599772E+018,762,191,480,pending,1
1236,1.61824690213358E+018,1.61824690213358E+018,762,290,351,pending,1
1237,1.61824999772251E+018,1.61824999772251E+018,993,191,480,pending,1
1238,1.61825014689265E+018,1.61825014689265E+018,1005,302,375,pending,1
1239,1.61825015602445E+018,1.61825015602445E+018,1005,149,292,pending,1
1240,1.61825016066933E+018,1.61825016066933E+018,1005,201,277,pending,1
1241,1.618294787884E+018,1.61957471367377E+018,1217,23,41,successful,0
1242,1.61829667421764E+018,1.6183919673647E+018,1146,83,136,successful,0
1243,1.61832566962522E+018,1.61832819513547E+018,1142,213,395,successful,0
1244,1.61832574598434E+018,1.61832574598434E+018,1141,213,347,successful,0
1245,1.61832821153771E+018,1.6183285264106E+018,1144,108,175,successful,0
1246,1.61833205474587E+018,1.61833205474587E+018,731,302,375,pending,1
1247,1.61833206097171E+018,1.61833206097171E+018,731,149,292,pending,1
1248,1.61833206655215E+018,1.61833206655215E+018,731,201,277,pending,1
1249,1.61833207407849E+018,1.61833207407849E+018,731,191,480,pending,1
1250,1.6183320795113E+018,1.6183320795113E+018,731,290,351,pending,1
1251,1.61833625947657E+018,1.61833625947657E+018,844,63,129,pending,1
1252,1.61833626423305E+018,1.61833626423305E+018,844,201,277,pending,1
1253,1.61833635156349E+018,1.61833635156349E+018,830,63,129,pending,1
1254,1.61833635868212E+018,1.61833635868212E+018,830,149,292,pending,1
1255,1.61833636272362E+018,1.61833636272362E+018,830,201,277,pending,1
1256,1.61833637122798E+018,1.61833637122798E+018,830,191,480,pending,1
1257,1.61833638659701E+018,1.61833638659701E+018,830,290,351,pending,1
1258,1.61833732428707E+018,1.61833732428707E+018,1086,302,375,pending,1
1259,1.61833733012631E+018,1.61833733012631E+018,1086,149,292,pending,1
1260,1.61833733382117E+018,1.61833733382117E+018,1086,201,277,pending,1
1261,1.6183373390921E+018,1.6183373390921E+018,1086,290,351,pending,1
1262,1.61835593340006E+018,1.61843115355052E+018,1152,23,41,successful,0
1263,1.61837273111748E+018,1.61837273111748E+018,1145,23,41,successful,0
1264,1.61838101274697E+018,1.61838101274697E+018,1143,7,8,successful,0
1265,1.61842827330895E+018,1.61842987036051E+018,1147,213,347,successful,0
1266,1.61842999071573E+018,1.61843009712545E+018,1148,213,347,successful,0
1267,1.61843014936879E+018,1.61847605438899E+018,1149,213,347,successful,0
1268,1.61843027189318E+018,1.61847617598518E+018,1150,213,347,successful,0
1269,1.61847695273886E+018,1.61848101000572E+018,1154,58,94,successful,0
1270,1.61847992500195E+018,1.61848108641572E+018,1155,58,94,successful,0
1271,1.61848342418258E+018,1.61848342418258E+018,1155,8,9,successful,0
1272,1.6184837295386E+018,1.6184837295386E+018,1154,8,9,successful,0
1273,1.61850472633146E+018,1.61850472633146E+018,1151,63,129,pending,1
1274,1.61850491639314E+018,1.61850491639314E+018,1151,149,292,pending,1
1275,1.61850492154702E+018,1.61850492154702E+018,1151,201,277,pending,1
1276,1.61850494304285E+018,1.61850494304285E+018,1151,191,480,pending,1
1277,1.61850642439022E+018,1.61850642439022E+018,1152,149,292,pending,1
1278,1.61850642759403E+018,1.61850642759403E+018,1152,201,277,pending,1
1279,1.61850832188616E+018,1.61850832188616E+018,1122,302,375,pending,1
1280,1.61850832964848E+018,1.61850832964848E+018,1122,149,292,pending,1
1281,1.61850833300169E+018,1.61850833300169E+018,1122,201,277,pending,1
1282,1.61850834234086E+018,1.61850834234086E+018,1122,191,480,pending,1
1283,1.61850835103322E+018,1.61850835103322E+018,1122,290,351,pending,1
1284,1.61850836061405E+018,1.61850836061405E+018,1142,302,375,pending,1
1285,1.61850836599527E+018,1.61850836599527E+018,1142,149,292,pending,1
1286,1.61850836908227E+018,1.61850836908227E+018,1142,201,277,pending,1
1287,1.61850838111719E+018,1.61850838111719E+018,1142,191,480,pending,1
1288,1.61850838802224E+018,1.61850838802224E+018,1142,290,351,pending,1
1289,1.61852892920246E+018,1.61857755112321E+018,1160,213,347,successful,0
1290,1.61852905755986E+018,1.61852905755986E+018,1151,116,315,successful,0
1291,1.61852916307878E+018,1.61852916307878E+018,1139,116,315,successful,0
1292,1.61853025101829E+018,1.61853025101829E+018,0,116,315,pending,0
1293,1.61853029794632E+018,1.61853029794632E+018,0,116,315,successful,0
1294,1.61853038447049E+018,1.61853038447049E+018,236,116,315,successful,0
1295,1.61853045668715E+018,1.61853045668715E+018,193,116,315,successful,0
1296,1.6185488263545E+018,1.6185488263545E+018,1128,38,65,successful,0
1297,1.61857151975001E+018,1.61857315479594E+018,1157,65,504,successful,0
1298,1.61857531988718E+018,1.61857615350913E+018,1158,65,504,successful,0
1299,1.61858858085281E+018,1.61858858085281E+018,861,302,375,pending,1
1300,1.61864984452851E+018,1.61865722580197E+018,1161,213,347,successful,0
1301,1.61869424207482E+018,1.61946176070712E+018,1204,44,231,successful,0
1302,1.61874996399258E+018,1.61883797897396E+018,1164,27,505,successful,0
1303,1.61879582899158E+018,1.61879582899158E+018,1163,21,39,successful,0
1304,1.61882374817436E+018,1.61882404784611E+018,1167,50,297,successful,0
1305,1.61882411343486E+018,1.61882425250962E+018,1168,50,297,successful,0
1306,1.61882476404353E+018,1.61882476404353E+018,1166,22,510,successful,0
1307,1.61882720383329E+018,1.61882832329691E+018,1171,22,510,successful,0
1308,1.61885206361484E+018,1.61885206361484E+018,1077,302,375,pending,1
1309,1.61885207115704E+018,1.61885207115704E+018,1077,149,292,pending,1
1310,1.61885207535499E+018,1.61885207535499E+018,1077,201,277,pending,1
1311,1.61885208484994E+018,1.61885208484994E+018,1077,191,480,pending,1
1312,1.61885209223972E+018,1.61885209223972E+018,1077,290,351,pending,1
1313,1.61885261761709E+018,1.61885261761709E+018,1092,290,351,pending,1
1314,1.61885439973839E+018,1.61885439973839E+018,1083,302,375,pending,1
1315,1.61885441296879E+018,1.61885441296879E+018,1083,149,292,pending,1
1316,1.61885441994788E+018,1.61885441994788E+018,1083,191,480,pending,1
1317,1.61885442570721E+018,1.61885442570721E+018,1083,290,351,pending,1
1318,1.61885556776251E+018,1.61885556776251E+018,1087,191,480,pending,1
1319,1.61885671915285E+018,1.61885671915285E+018,1088,302,375,pending,1
1320,1.61885672675573E+018,1.61885672675573E+018,1088,149,292,pending,1
1321,1.618856730838E+018,1.618856730838E+018,1088,201,277,pending,1
1322,1.6188567394402E+018,1.6188567394402E+018,1088,191,480,pending,1
1323,1.61885739309042E+018,1.61885739309042E+018,1090,191,480,pending,1
1324,1.61885739854073E+018,1.61885739854073E+018,1090,290,351,pending,1
1325,1.61888213194449E+018,1.61888213194449E+018,1162,66,106,successful,0
1326,1.61888385139866E+018,1.61888385139866E+018,1170,3,525,successful,0
1327,1.61888387741278E+018,1.61888387741278E+018,1169,3,525,successful,0
1328,1.61888774715907E+018,1.61959466835614E+018,1218,7,8,successful,0
1329,1.61888786474693E+018,1.61888786474693E+018,1172,23,41,successful,0
1330,1.61888800565741E+018,1.61888800565741E+018,1137,23,41,successful,0
1331,1.61892359223843E+018,1.61892359223843E+018,1176,22,469,successful,0
1332,1.61893942854282E+018,1.61893942854282E+018,1089,63,129,pending,1
1333,1.61893943815138E+018,1.61893943815138E+018,1089,149,292,pending,1
1334,1.61893944480279E+018,1.61893944480279E+018,1089,201,277,pending,1
1335,1.61893945327318E+018,1.61893945327318E+018,1089,191,480,pending,1
1336,1.61893946395677E+018,1.61893946395677E+018,1089,290,351,pending,1
1337,1.61894106359161E+018,1.61894106359161E+018,1091,63,193,pending,1
1338,1.61894107190558E+018,1.61894107190558E+018,1091,149,292,pending,1
1339,1.61894108135501E+018,1.61894108135501E+018,1091,191,480,pending,1
1340,1.61894135546873E+018,1.61894135546873E+018,1047,63,193,pending,1
1341,1.6189427303695E+018,1.6189427303695E+018,1094,63,193,pending,1
1342,1.61894273735901E+018,1.61894273735901E+018,1094,149,292,pending,1
1343,1.61894274610847E+018,1.61894274610847E+018,1094,191,480,pending,1
1344,1.61894355899485E+018,1.61894355899485E+018,1100,63,193,pending,1
1345,1.61894356440916E+018,1.61894356440916E+018,1100,149,292,pending,1
1346,1.61894585458962E+018,1.61894585458962E+018,879,63,129,pending,1
1347,1.61894586462471E+018,1.61894586462471E+018,879,149,292,pending,1
1348,1.61894586985441E+018,1.61894586985441E+018,879,201,277,pending,1
1349,1.61894587913548E+018,1.61894587913548E+018,879,191,480,pending,1
1350,1.6189458870933E+018,1.6189458870933E+018,879,290,351,pending,1
1351,1.61894589534938E+018,1.61894589534938E+018,1101,201,277,pending,1
1352,1.61895188313615E+018,1.61895259236686E+018,1177,376,518,successful,0
1353,1.61895328852701E+018,1.61895436587982E+018,1178,213,299,successful,0
1354,1.61898889556625E+018,1.6196106668048E+018,1220,213,347,successful,0
1355,1.61902286281615E+018,1.61902735656057E+018,1182,213,299,successful,0
1356,1.61902408389083E+018,1.61902408389083E+018,1026,213,299,successful,0
1357,1.61902469420801E+018,1.61902469420801E+018,0,116,315,pending,0
1358,1.61902544539662E+018,1.61902741932051E+018,1183,213,299,successful,0
1359,1.61903432158108E+018,1.61903432158108E+018,600,302,375,pending,1
1360,1.61903432612828E+018,1.61903432612828E+018,600,149,292,pending,1
1361,1.6190343307513E+018,1.6190343307513E+018,600,201,277,pending,1
1362,1.61903433805966E+018,1.61903433805966E+018,600,191,480,pending,1
1363,1.61903654675676E+018,1.61903654675676E+018,1107,63,193,pending,1
1364,1.61903655364274E+018,1.61903655364274E+018,1107,149,292,pending,1
1365,1.61903655853741E+018,1.61903655853741E+018,1107,201,277,pending,1
1366,1.61903656700301E+018,1.61903656700301E+018,1107,191,480,pending,1
1367,1.61903657670721E+018,1.61903657670721E+018,1107,290,351,pending,1
1368,1.61903832693361E+018,1.61903832693361E+018,1114,63,193,pending,1
1369,1.6190383370071E+018,1.6190383370071E+018,1114,191,480,pending,1
1370,1.61903834245598E+018,1.61903834245598E+018,1114,290,351,pending,1
1371,1.61903958517848E+018,1.61903958517848E+018,668,191,480,pending,1
1372,1.61903959235508E+018,1.61903959235508E+018,668,290,351,pending,1
1373,1.61903965584467E+018,1.61903965584467E+018,1116,191,480,pending,1
1374,1.61905223792664E+018,1.61905308879143E+018,1185,7,8,successful,0
1375,1.61905447488513E+018,1.61905447488513E+018,1184,67,354,successful,0
1376,1.61907172028163E+018,1.61907172028163E+018,1187,330,495,successful,0
1377,1.61907620005371E+018,1.61907707408719E+018,1188,108,309,successful,0
1378,1.61910152519532E+018,1.61912731302956E+018,1193,213,299,successful,0
1379,1.61910323234597E+018,1.61912726234974E+018,1192,213,299,successful,0
1380,1.61911681441261E+018,1.61954669219816E+018,1216,108,175,successful,0
1381,1.6191427560884E+018,1.6191427560884E+018,1173,255,336,successful,0
1382,1.61914290659127E+018,1.61914290659127E+018,1181,22,469,successful,0
1383,1.61914928798794E+018,1.61914928798794E+018,1191,22,469,successful,0
1384,1.61916111343153E+018,1.61970856188606E+018,1231,128,267,successful,0
1385,1.61916747276105E+018,1.61916747276105E+018,1153,302,375,pending,1
1386,1.61916747958504E+018,1.61916747958504E+018,1153,149,292,pending,1
1387,1.61916748388036E+018,1.61916748388036E+018,1153,201,277,pending,1
1388,1.61916748998258E+018,1.61916748998258E+018,1153,191,480,pending,1
1389,1.6191674953918E+018,1.6191674953918E+018,1153,290,351,pending,1
1390,1.61916871113351E+018,1.61916871113351E+018,1125,149,292,pending,1
1391,1.61916871783497E+018,1.61916871783497E+018,1125,191,480,pending,1
1392,1.61916873405515E+018,1.61916873405515E+018,1125,290,351,pending,1
1393,1.61916998426975E+018,1.61916998426975E+018,1126,290,351,pending,1
1394,1.61916999036816E+018,1.61916999036816E+018,1126,191,480,pending,1
1395,1.61916999903257E+018,1.61916999903257E+018,1126,302,375,pending,1
1396,1.61917000029916E+018,1.61970857278436E+018,1232,128,267,successful,0
1397,1.61917001106284E+018,1.61917001106284E+018,1127,302,375,pending,1
1398,1.6191700177851E+018,1.6191700177851E+018,1127,191,480,pending,1
1399,1.61917002248078E+018,1.61917002248078E+018,1127,290,351,pending,1
1400,1.61917024285176E+018,1.6197147479569E+018,1230,128,267,successful,0
1401,1.61918701883833E+018,1.61920172577272E+018,1195,128,187,successful,0
1402,1.61918892979725E+018,1.61918892979725E+018,1189,117,238,successful,0
1403,1.61924491805794E+018,1.61943568884882E+018,1201,67,354,successful,0
1404,1.61932458769481E+018,1.6195415141301E+018,1215,27,505,successful,0
1405,1.61932903324686E+018,1.61932903324686E+018,1196,7,8,successful,0
1406,1.61935787248362E+018,1.61936704847678E+018,1198,458,537,successful,0
1407,1.61937115161403E+018,1.61937162568226E+018,1199,67,512,successful,0
1408,1.61939898864517E+018,1.61939931670794E+018,1200,458,537,successful,0
1409,1.61940563334332E+018,1.61940563334332E+018,1179,22,469,successful,0
1410,1.61942248758327E+018,1.61942248758327E+018,1186,22,469,successful,0
1411,1.61943181647624E+018,1.61946947913115E+018,1206,26,387,successful,0
1412,1.61943274712407E+018,1.61946945820728E+018,1205,26,387,successful,0
1413,1.61944424485937E+018,1.61944580776097E+018,1202,7,8,successful,0
1414,1.61944628408667E+018,1.61944794681707E+018,1203,213,395,successful,0
1415,1.6194568784587E+018,1.61947728687648E+018,1210,97,242,successful,0
1416,1.61945788695541E+018,1.61945788695541E+018,1135,302,375,pending,1
1417,1.61945789335591E+018,1.61945789335591E+018,1135,149,292,pending,1
1418,1.61945789748342E+018,1.61945789748342E+018,1135,201,277,pending,1
1419,1.61945790324864E+018,1.61945790324864E+018,1135,191,480,pending,1
1420,1.61945907661639E+018,1.61945907661639E+018,1138,149,292,pending,1
1421,1.61945908389251E+018,1.61945908389251E+018,1138,191,480,pending,1
1422,1.6194597207609E+018,1.6194597207609E+018,1146,63,193,pending,1
1423,1.61945972873473E+018,1.61945972873473E+018,1146,149,292,pending,1
1424,1.61945973556946E+018,1.61945973556946E+018,1146,191,480,pending,1
1425,1.61946894720511E+018,1.61951629262957E+018,1208,458,537,successful,0
1426,1.6194695742529E+018,1.6194702899956E+018,1207,97,242,successful,0
1427,1.61946973077664E+018,1.61951632290758E+018,1209,458,537,successful,0
1428,1.61948164917299E+018,1.61951634103256E+018,1211,458,537,successful,0
1429,1.61949326224927E+018,1.61949326224927E+018,1156,149,292,pending,1
1430,1.61949329429743E+018,1.61949329429743E+018,1118,149,292,pending,1
1431,1.6194966015908E+018,1.6194966015908E+018,1190,21,39,successful,0
1432,1.61951233289489E+018,1.61951233289489E+018,1212,184,488,successful,0
1433,1.61952512280438E+018,1.61953469558173E+018,1214,7,8,successful,0
1434,1.61953616331384E+018,1.61978164932555E+018,1226,213,347,successful,0
1435,1.61954415971511E+018,1.61963198102465E+018,1227,44,76,successful,0
1436,1.6195492236116E+018,1.61964975841885E+018,1228,105,172,successful,0
1437,1.61958075774918E+018,1.61958075774918E+018,1140,149,292,pending,1
1438,1.6196036425649E+018,1.61961538067366E+018,1221,458,537,successful,0
1439,1.61960416337027E+018,1.6196154209106E+018,1222,458,537,successful,0
1440,1.61960509855787E+018,1.6196154396245E+018,1223,458,537,successful,0
1441,1.61961948802425E+018,1.61962929543325E+018,1225,23,41,successful,0
1442,1.61963984087224E+018,1.61963984087224E+018,0,30,51,pending,0
1443,1.61966815572434E+018,1.61966815572434E+018,1224,7,8,successful,0
1444,1.6196689698843E+018,1.6196689698843E+018,1109,302,375,pending,1
1445,1.61967531490762E+018,1.61970026091103E+018,1229,23,41,successful,0
1446,1.61967849724806E+018,1.61976646490799E+018,1233,7,8,successful,0
1447,1.61967964352852E+018,1.61976649726995E+018,1234,7,8,successful,0
1448,1.61968576306705E+018,1.61968615315382E+018,0,213,347,successful,0
1449,1.61968998926444E+018,1.61970352996707E+018,0,105,172,disinterested,0
1450,1.61974683229561E+018,1.61978047234946E+018,0,27,505,successful,0
1451,1.6197881424629E+018,1.61979608161156E+018,1236,22,40,successful,0
1452,1.61978818983348E+018,1.61996787073319E+018,1240,213,395,successful,0
1453,1.61983906349362E+018,1.61985048187549E+018,1237,23,41,successful,0
1454,1.61986534591629E+018,1.61986534591629E+018,0,7,8,pending,0
1455,1.61999729894904E+018,1.61999729894904E+018,0,14,26,pending,0
1456,1.62002341330165E+018,1.62002341330165E+018,1238,184,327,successful,0
1457,1.62002403432951E+018,1.62002403432951E+018,1159,21,39,successful,0
1458,1.62002679198712E+018,1.62002716245015E+018,1241,21,39,successful,0
1459,1.6200942237209E+018,1.62019575834027E+018,1242,22,510,successful,0
1460,1.62009433156163E+018,1.62009433156163E+018,1243,22,510,pending,0
1461,1.62009640425913E+018,1.62009675932572E+018,1245,7,8,successful,0
1462,1.62012304758824E+018,1.62012304758824E+018,1152,117,238,successful,0
1463,1.62012880111293E+018,1.62013088480151E+018,1247,26,387,successful,0
1464,1.62013476737698E+018,1.62013476737698E+018,1246,22,469,successful,0
1465,1.62016154163187E+018,1.62016154163187E+018,0,116,315,pending,0
1466,1.62018499125187E+018,1.62018499125187E+018,1180,519,570,successful,0
1467,1.62018501413849E+018,1.62018501413849E+018,1235,519,570,successful,0
1468,1.6201851108704E+018,1.6201851108704E+018,0,184,327,pending,0
1469,1.62020527209486E+018,1.62020527209486E+018,1248,67,571,successful,0
1470,1.6202069783645E+018,1.6202069783645E+018,0,51,84,pending,0
